timestamps,TP9,AF7,AF8,TP10,Right AUX
1700209116.746,-32.715,-38.574,-30.273,-20.996,0.000
1700209116.749,-57.129,-21.973,-21.973,-31.250,0.000
1700209116.753,-39.062,-24.902,-24.414,-29.297,0.000
1700209116.757,-7.812,-31.250,-22.949,-13.672,0.000
1700209116.761,-19.043,-32.227,-25.879,-18.555,0.000
1700209116.765,-42.969,-33.203,-24.902,-35.645,0.000
1700209116.769,-33.203,-33.691,-21.484,-38.086,0.000
1700209116.773,1.953,-39.062,-23.438,-23.926,0.000
1700209116.777,4.395,-28.320,-22.949,-14.160,0.000
1700209116.781,-31.738,-20.508,-18.555,-29.785,0.000
1700209116.785,-49.805,-20.508,-21.484,-43.945,0.000
1700209116.789,-20.020,-21.973,-22.949,-26.855,0.000
1700209116.792,-0.488,-32.715,-19.043,-13.672,0.000
1700209116.796,-35.156,-33.691,-28.809,-31.250,0.000
1700209116.800,-56.152,-26.367,-42.480,-43.945,0.000
1700209116.804,-18.066,-25.879,-34.668,-28.809,0.000
1700209116.808,3.418,-31.738,-13.672,-15.137,0.000
1700209116.812,-27.344,-32.227,-22.461,-25.879,0.000
1700209116.816,-41.992,-43.457,-30.762,-42.969,0.000
1700209116.820,-22.949,-46.387,-24.414,-37.598,0.000
1700209116.824,-5.371,-27.344,-23.926,-23.926,0.000
1700209116.828,-18.555,-25.879,-24.414,-24.902,0.000
1700209116.831,-45.898,-35.156,-27.344,-41.504,0.000
1700209116.835,-41.992,-41.992,-25.391,-50.293,0.000
1700209116.839,-6.836,-37.109,-19.531,-21.973,0.000
1700209116.843,-9.766,-34.180,-24.414,-17.578,0.000
1700209116.847,-35.645,-49.316,-28.809,-31.738,0.000
1700209116.851,-38.086,-44.922,-30.762,-29.297,0.000
1700209116.855,-11.719,-31.738,-27.832,-22.949,0.000
1700209116.859,0.488,-27.344,-27.832,-23.926,0.000
1700209116.863,-8.789,-30.273,-26.367,-31.250,0.000
1700209116.867,-41.504,-40.527,-27.832,-46.387,0.000
1700209116.871,-27.344,-39.551,-25.391,-31.250,0.000
1700209116.874,16.113,-28.809,-28.809,-5.371,0.000
1700209116.878,-2.441,-20.996,-33.203,-19.043,0.000
1700209116.882,-34.180,-36.133,-25.879,-20.020,0.000
1700209116.886,-24.414,-40.527,-23.926,-21.973,0.000
1700209116.890,0.977,-33.203,-35.156,-13.672,0.000
1700209116.894,-7.812,-31.250,-36.621,-7.324,0.000
1700209116.898,-30.273,-27.344,-33.691,-22.461,0.000
1700209116.902,-43.945,-32.227,-44.434,-31.250,0.000
1700209116.906,-20.996,-32.227,-36.133,-15.625,0.000
1700209116.910,-2.441,-33.203,-20.508,-4.883,0.000
1700209116.914,-27.832,-37.109,-22.461,-12.695,0.000
1700209116.917,-53.711,-36.133,-25.879,-28.809,0.000
1700209116.921,-26.367,-29.785,-22.949,-18.066,0.000
1700209116.925,-1.953,-33.203,-23.438,1.953,0.000
1700209116.929,-34.180,-40.527,-28.809,-22.949,0.000
1700209116.933,-62.988,-25.879,-32.715,-48.340,0.000
1700209116.937,-34.180,-15.625,-29.785,-26.367,0.000
1700209116.941,0.000,-21.973,-25.879,-1.953,0.000
1700209116.945,-13.184,-27.344,-25.391,-17.090,0.000
1700209116.949,-41.016,-26.855,-18.555,-25.391,0.000
1700209116.953,-36.621,-30.273,-17.090,-8.789,0.000
1700209116.956,-6.348,-41.992,-17.578,-7.324,0.000
1700209116.960,-10.742,-40.527,-15.625,-21.973,0.000
1700209116.964,-37.598,-38.574,-16.113,-16.113,0.000
1700209116.968,-54.688,-45.410,-21.484,-27.344,0.000
1700209116.972,-16.113,-30.273,-20.508,-18.555,0.000
1700209116.976,-3.906,-19.531,-20.020,-3.418,0.000
1700209116.980,-30.273,-27.832,-22.461,-22.461,0.000
1700209116.984,-38.086,-31.738,-20.508,-31.250,0.000
1700209116.988,-14.648,-26.855,-14.160,-11.719,0.000
1700209116.992,-4.883,-35.156,-19.043,-5.371,0.000
1700209116.996,-28.809,-51.758,-21.484,-18.555,0.000
1700209116.999,-42.480,-45.410,-18.066,-25.879,0.000
1700209117.003,-24.902,-31.738,-26.855,-22.461,0.000
1700209117.007,6.348,-39.551,-26.855,-15.137,0.000
1700209117.011,0.977,-39.551,-19.043,-13.672,0.000
1700209117.015,-37.109,-32.715,-15.137,-20.508,0.000
1700209117.019,-36.133,-31.738,-20.996,-28.320,0.000
1700209117.023,-11.719,-32.227,-27.344,-23.438,0.000
1700209117.027,-18.066,-46.875,-24.414,-21.973,0.000
1700209117.031,-42.969,-49.805,-29.785,-38.086,0.000
1700209117.035,-56.641,-26.855,-35.156,-46.875,0.000
1700209117.039,-26.855,-25.879,-24.902,-26.855,0.000
1700209117.042,-7.324,-34.180,-25.391,-20.508,0.000
1700209117.046,-29.785,-27.832,-26.367,-27.832,0.000
1700209117.050,-55.664,-34.180,-26.855,-44.922,0.000
1700209117.054,-40.527,-35.156,-23.926,-37.109,0.000
1700209117.058,-7.812,-27.344,-16.113,-15.625,0.000
1700209117.062,-21.484,-38.086,-18.066,-26.855,0.000
1700209117.066,-53.223,-49.805,-22.461,-45.410,0.000
1700209117.070,-37.109,-39.062,-22.461,-35.156,0.000
1700209117.074,-3.906,-34.180,-20.508,-18.555,0.000
1700209117.078,-15.625,-38.574,-22.461,-24.902,0.000
1700209117.081,-51.270,-30.273,-28.809,-40.039,0.000
1700209117.085,-44.922,-29.785,-25.879,-41.992,0.000
1700209117.089,-10.254,-26.367,-21.973,-35.645,0.000
1700209117.093,-7.812,-31.250,-21.484,-31.738,0.000
1700209117.097,-26.855,-47.852,-20.996,-32.227,0.000
1700209117.101,-38.086,-41.992,-19.043,-31.250,0.000
1700209117.105,-4.395,-27.832,-22.461,-20.996,0.000
1700209117.109,14.648,-27.344,-15.137,-12.207,0.000
1700209117.113,-22.461,-37.598,-11.719,-18.555,0.000
1700209117.117,-50.293,-36.621,-19.531,-36.133,0.000
1700209117.121,-32.227,-30.273,-26.367,-25.879,0.000
1700209117.124,-4.883,-31.250,-24.414,-8.301,0.000
1700209117.128,-18.555,-37.109,-21.484,-24.902,0.000
1700209117.132,-39.551,-37.109,-19.043,-35.156,0.000
1700209117.136,-28.809,-41.992,-18.555,-28.809,0.000
1700209117.140,1.953,-44.434,-20.508,-12.695,0.000
1700209117.144,-2.930,-39.551,-19.531,-17.090,0.000
1700209117.148,-40.039,-41.504,-22.949,-34.668,0.000
1700209117.152,-46.875,-42.969,-24.414,-34.668,0.000
1700209117.156,-3.906,-33.203,-21.973,-20.996,0.000
1700209117.160,2.441,-36.133,-20.996,-22.949,0.000
1700209117.164,-31.738,-39.062,-22.949,-26.855,0.000
1700209117.167,-35.645,-45.410,-26.855,-29.297,0.000
1700209117.171,-13.672,-38.574,-25.879,-28.320,0.000
1700209117.175,-2.930,-25.879,-22.949,-33.691,0.000
1700209117.179,-23.926,-29.785,-25.391,-39.551,0.000
1700209117.183,-58.105,-36.133,-20.020,-48.340,0.000
1700209117.187,-36.621,-34.668,-19.531,-41.504,0.000
1700209117.191,6.836,-35.156,-20.508,-24.902,0.000
1700209117.195,-11.719,-41.504,-18.066,-28.320,0.000
1700209117.199,-41.016,-39.062,-22.461,-41.992,0.000
1700209117.203,-29.785,-33.691,-24.414,-49.805,0.000
1700209117.206,4.883,-32.227,-24.414,-31.738,0.000
1700209117.210,3.906,-29.785,-20.996,-14.160,0.000
1700209117.214,-31.738,-37.109,-19.531,-27.344,0.000
1700209117.218,-39.062,-38.574,-27.344,-39.551,0.000
1700209117.222,3.906,-27.832,-30.273,-9.277,0.000
1700209117.226,12.695,-23.438,-26.367,-6.836,0.000
1700209117.230,-25.879,-23.926,-27.344,-38.086,0.000
1700209117.234,-27.344,-27.832,-34.668,-43.457,0.000
1700209117.238,0.488,-28.320,-34.180,-24.902,0.000
1700209117.242,1.953,-24.414,-35.645,-20.508,0.000
1700209117.246,-25.879,-27.832,-42.969,-33.203,0.000
1700209117.249,-54.199,-36.133,-29.785,-32.715,0.000
1700209117.253,-35.156,-40.527,-20.020,-25.879,0.000
1700209117.257,14.160,-30.762,-20.508,1.465,0.000
1700209117.261,9.766,-24.902,-18.066,-3.418,0.000
1700209117.265,-34.180,-35.645,-19.531,-30.762,0.000
1700209117.269,-29.785,-38.574,-23.926,-26.855,0.000
1700209117.273,14.160,-28.809,-17.090,-8.301,0.000
1700209117.277,-1.465,-23.926,-14.648,-12.207,0.000
1700209117.281,-36.133,-31.250,-17.578,-8.301,0.000
1700209117.285,-21.484,-37.598,-19.043,-1.953,0.000
1700209117.289,-0.488,-31.250,-21.973,-12.207,0.000
1700209117.292,9.766,-42.480,-24.902,-8.301,0.000
1700209117.296,-4.395,-38.574,-28.320,-7.812,0.000
1700209117.300,-32.715,-23.438,-28.320,-25.879,0.000
1700209117.304,-11.719,-23.438,-31.250,-29.297,0.000
1700209117.308,22.461,-24.902,-26.855,-2.441,0.000
1700209117.312,14.648,-21.973,-15.625,14.160,0.000
1700209117.316,-25.879,-21.973,-11.719,-8.301,0.000
1700209117.320,-28.809,-32.715,-17.090,-12.695,0.000
1700209117.324,4.883,-30.273,-23.438,4.395,0.000
1700209117.328,-9.277,-33.691,-20.020,0.488,0.000
1700209117.331,-36.133,-45.410,-23.438,-24.414,0.000
1700209117.335,-36.621,-46.875,-19.531,-27.344,0.000
1700209117.339,-4.395,-40.527,-13.184,-8.789,0.000
1700209117.343,-9.766,-39.062,-24.414,-10.254,0.000
1700209117.347,-35.156,-41.992,-31.250,-19.043,0.000
1700209117.351,-55.176,-41.016,-27.344,-37.109,0.000
1700209117.355,-20.020,-28.809,-34.668,-17.578,0.000
1700209117.359,0.977,-23.438,-33.203,-15.625,0.000
1700209117.363,-29.297,-33.691,-19.043,-23.926,0.000
1700209117.367,-55.176,-36.621,-19.531,-29.785,0.000
1700209117.371,-59.570,-38.574,-31.738,-51.270,0.000
1700209117.374,-23.438,-47.363,-36.133,-38.086,0.000
1700209117.378,-5.859,-39.062,-35.645,-23.926,0.000
1700209117.382,-39.062,-34.668,-42.480,-43.945,0.000
1700209117.386,-51.270,-52.734,-43.945,-57.617,0.000
1700209117.390,-16.602,-44.922,-28.320,-21.973,0.000
1700209117.394,-25.391,-29.785,-24.414,-19.043,0.000
1700209117.398,-57.617,-27.344,-32.715,-48.340,0.000
1700209117.402,-48.828,-27.832,-28.320,-37.598,0.000
1700209117.406,-22.949,-35.645,-30.762,-15.625,0.000
1700209117.410,-28.809,-43.457,-33.691,-28.320,0.000
1700209117.414,-62.500,-55.176,-39.062,-50.293,0.000
1700209117.417,-70.801,-43.457,-39.062,-56.641,0.000
1700209117.421,-28.320,-36.133,-35.156,-34.180,0.000
1700209117.425,-9.277,-42.969,-31.250,-18.555,0.000
1700209117.429,-37.598,-42.969,-25.879,-34.180,0.000
1700209117.433,-59.570,-30.762,-25.879,-41.504,0.000
1700209117.437,-43.945,-31.250,-26.367,-30.762,0.000
1700209117.441,-15.137,-36.621,-28.809,-28.320,0.000
1700209117.445,-19.043,-29.785,-28.809,-24.902,0.000
1700209117.449,-60.059,-39.551,-28.320,-32.715,0.000
1700209117.453,-60.059,-54.199,-30.273,-36.621,0.000
1700209117.456,-10.742,-47.363,-25.879,-14.648,0.000
1700209117.460,-28.809,-40.527,-21.973,-20.996,0.000
1700209117.464,-51.270,-45.410,-28.320,-37.109,0.000
1700209117.468,-47.852,-49.805,-31.738,-37.109,0.000
1700209117.472,-33.691,-41.992,-23.438,-24.414,0.000
1700209117.476,-27.344,-36.621,-21.484,-28.809,0.000
1700209117.480,-44.922,-37.598,-27.344,-31.738,0.000
1700209117.484,-65.918,-42.480,-21.973,-29.785,0.000
1700209117.488,-32.227,-50.293,-22.461,-14.648,0.000
1700209117.492,-8.301,-38.574,-29.785,-6.348,0.000
1700209117.496,-29.785,-24.414,-31.738,-24.902,0.000
1700209117.499,-52.734,-31.738,-31.250,-38.086,0.000
1700209117.503,-43.945,-34.668,-39.551,-28.809,0.000
1700209117.507,-8.301,-36.621,-35.156,-10.742,0.000
1700209117.511,-11.719,-36.621,-30.762,-18.066,0.000
1700209117.515,-47.363,-26.367,-39.062,-35.645,0.000
1700209117.519,-47.363,-20.996,-37.109,-48.828,0.000
1700209117.523,-8.301,-27.832,-28.320,-25.391,0.000
1700209117.527,-12.207,-37.109,-26.855,-18.555,0.000
1700209117.531,-55.176,-38.086,-29.785,-41.992,0.000
1700209117.535,-56.152,-34.180,-28.809,-51.758,0.000
1700209117.539,-14.648,-29.297,-29.297,-37.598,0.000
1700209117.542,3.906,-30.273,-33.203,-30.273,0.000
1700209117.546,-23.438,-29.785,-29.785,-40.527,0.000
1700209117.550,-59.570,-30.273,-20.996,-41.504,0.000
1700209117.554,-31.738,-30.273,-23.926,-21.973,0.000
1700209117.558,3.906,-32.715,-28.809,-0.977,0.000
1700209117.562,-7.812,-37.598,-21.973,-12.207,0.000
1700209117.566,-41.016,-32.715,-24.414,-24.414,0.000
1700209117.570,-28.809,-28.809,-29.297,-17.578,0.000
1700209117.574,7.324,-33.203,-24.902,3.906,0.000
1700209117.578,2.441,-31.250,-25.879,0.488,0.000
1700209117.582,-31.738,-23.438,-20.508,-21.484,0.000
1700209117.585,-30.762,-15.137,-23.926,-17.090,0.000
1700209117.589,-2.930,-20.996,-26.367,-9.766,0.000
1700209117.593,-0.977,-25.391,-24.414,-15.625,0.000
1700209117.597,-25.879,-27.832,-29.297,-24.414,0.000
1700209117.601,-47.852,-38.574,-31.738,-35.156,0.000
1700209117.605,-19.043,-34.668,-29.785,-10.742,0.000
1700209117.609,4.395,-29.785,-17.578,0.488,0.000
1700209117.613,-16.602,-32.227,-14.648,-12.695,0.000
1700209117.617,-44.434,-33.203,-28.320,-35.645,0.000
1700209117.621,-18.555,-30.273,-28.809,-35.156,0.000
1700209117.624,8.789,-30.762,-18.555,-16.602,0.000
1700209117.628,-14.160,-25.879,-16.602,-22.949,0.000
1700209117.632,-38.574,-18.066,-30.273,-43.457,0.000
1700209117.636,-36.621,-22.949,-31.738,-44.922,0.000
1700209117.640,-24.902,-31.738,-24.414,-23.438,0.000
1700209117.644,-26.367,-27.832,-30.762,-29.297,0.000
1700209117.648,-42.969,-31.250,-25.391,-43.945,0.000
1700209117.652,-57.129,-36.133,-19.043,-40.527,0.000
1700209117.656,-27.344,-30.273,-16.113,-16.113,0.000
1700209117.660,0.488,-39.062,-16.602,5.859,0.000
1700209117.664,-16.602,-45.898,-20.508,-2.441,0.000
1700209117.667,-30.273,-31.738,-15.137,-21.484,0.000
1700209117.671,0.977,-23.438,-14.160,-5.859,0.000
1700209117.675,20.020,-29.297,-23.438,13.672,0.000
1700209117.679,2.930,-31.250,-22.461,0.000,0.000
1700209117.683,-41.016,-28.809,-18.555,-21.484,0.000
1700209117.687,-36.133,-24.902,-24.414,-22.949,0.000
1700209117.691,6.836,-34.180,-26.855,-4.395,0.000
1700209117.695,-14.648,-35.156,-26.855,-10.742,0.000
1700209117.699,-52.246,-33.203,-37.598,-34.180,0.000
1700209117.703,-39.062,-41.992,-35.645,-30.273,0.000
1700209117.707,7.812,-26.367,-21.484,-10.254,0.000
1700209117.710,0.000,-21.973,-17.090,-18.066,0.000
1700209117.714,-36.133,-29.297,-15.137,-17.090,0.000
1700209117.718,-39.551,-20.996,-21.973,-18.555,0.000
1700209117.722,-5.371,-31.738,-23.438,-25.391,0.000
1700209117.726,5.859,-36.621,-19.043,-22.949,0.000
1700209117.730,-36.621,-42.480,-22.949,-27.344,0.000
1700209117.734,-62.012,-47.363,-31.250,-36.133,0.000
1700209117.738,-22.949,-41.016,-28.320,-18.555,0.000
1700209117.742,0.000,-36.133,-20.996,-9.277,0.000
1700209117.746,-16.602,-28.809,-25.879,-23.438,0.000
1700209117.749,-52.734,-22.949,-26.367,-30.273,0.000
1700209117.753,-37.109,-23.438,-22.461,-25.391,0.000
1700209117.757,4.395,-21.484,-28.320,-12.207,0.000
1700209117.761,-9.766,-30.762,-30.273,-21.973,0.000
1700209117.765,-43.945,-39.551,-22.461,-39.062,0.000
1700209117.769,-51.758,-38.574,-22.949,-28.809,0.000
1700209117.773,-10.254,-36.621,-33.691,-20.996,0.000
1700209117.777,-8.789,-38.086,-32.715,-24.414,0.000
1700209117.781,-44.434,-38.574,-29.785,-28.809,0.000
1700209117.785,-51.758,-33.203,-27.832,-42.480,0.000
1700209117.789,-24.902,-33.203,-26.855,-29.297,0.000
1700209117.792,3.906,-33.691,-31.250,-11.230,0.000
1700209117.796,-23.438,-41.016,-21.484,-17.090,0.000
1700209117.800,-62.012,-53.223,-21.484,-36.133,0.000
1700209117.804,-34.668,-45.410,-35.156,-27.344,0.000
1700209117.808,-2.930,-35.645,-24.414,-13.672,0.000
1700209117.812,-10.254,-51.270,-12.207,-19.043,0.000
1700209117.816,-45.898,-46.875,-19.531,-36.133,0.000
1700209117.820,-45.410,-31.738,-24.902,-32.227,0.000
1700209117.824,-1.953,-19.043,-23.438,-17.578,0.000
1700209117.828,-7.812,-25.391,-26.367,-30.273,0.000
1700209117.832,-50.781,-35.156,-25.391,-44.434,0.000
1700209117.835,-56.152,-31.250,-27.832,-35.645,0.000
1700209117.839,-4.883,-40.527,-26.367,-15.625,0.000
1700209117.843,4.883,-45.898,-23.926,-13.672,0.000
1700209117.847,-28.320,-45.410,-27.344,-26.855,0.000
1700209117.851,-40.039,-37.109,-24.414,-34.668,0.000
1700209117.855,-19.531,-36.133,-24.414,-20.020,0.000
1700209117.859,-19.531,-38.574,-28.320,-21.973,0.000
1700209117.863,-32.227,-32.715,-28.320,-37.598,0.000
1700209117.867,-52.734,-36.621,-29.297,-56.152,0.000
1700209117.871,-39.062,-42.969,-32.227,-34.668,0.000
1700209117.874,-10.254,-44.922,-32.715,-18.066,0.000
1700209117.878,-23.926,-36.133,-34.668,-23.926,0.000
1700209117.882,-52.734,-37.109,-32.227,-43.457,0.000
1700209117.886,-56.152,-45.410,-31.250,-42.480,0.000
1700209117.890,-14.648,-33.203,-42.480,-15.137,0.000
1700209117.894,-7.812,-34.180,-40.039,-11.230,0.000
1700209117.898,-45.898,-34.668,-25.391,-29.297,0.000
1700209117.902,-46.387,-31.738,-29.785,-40.527,0.000
1700209117.906,-10.742,-39.062,-36.133,-22.461,0.000
1700209117.910,0.977,-30.762,-23.926,-4.883,0.000
1700209117.914,-24.902,-29.297,-19.043,-20.020,0.000
1700209117.917,-56.641,-35.645,-21.973,-43.457,0.000
1700209117.921,-12.207,-33.691,-22.949,-34.180,0.000
1700209117.925,13.184,-33.691,-20.020,-18.066,0.000
1700209117.929,-32.715,-45.410,-21.484,-37.109,0.000
1700209117.933,-60.059,-44.434,-28.809,-47.363,0.000
1700209117.937,-19.531,-22.461,-31.250,-39.062,0.000
1700209117.941,12.207,-22.461,-20.996,-19.531,0.000
1700209117.945,13.184,-22.461,-17.090,-12.695,0.000
1700209117.949,-19.531,-29.297,-20.996,-24.902,0.000
1700209117.953,-38.574,-29.297,-15.625,-24.902,0.000
1700209117.957,-10.254,-21.973,-20.996,-24.414,0.000
1700209117.960,10.254,-7.812,-28.809,-36.133,0.000
1700209117.964,-11.719,-33.203,-19.043,-27.344,0.000
1700209117.968,-25.391,-33.691,-14.160,-15.625,0.000
1700209117.972,20.996,-13.184,-15.625,-23.438,0.000
1700209117.976,16.602,-20.996,-22.949,-21.484,0.000
1700209117.980,-25.879,-30.762,-24.902,-21.973,0.000
1700209117.984,-48.340,-34.668,-17.578,-31.738,0.000
1700209117.988,-24.902,-31.738,-17.090,-31.738,0.000
1700209117.992,-5.859,-30.273,-21.484,-52.246,0.000
1700209117.996,-42.480,-38.574,-12.207,-47.363,0.000
1700209117.999,-69.336,-41.504,-8.789,-43.457,0.000
1700209118.003,-64.453,-35.645,-8.789,-42.480,0.000
1700209118.007,26.367,-29.297,-14.648,-1.953,0.000
1700209118.011,43.457,-25.879,-16.602,20.508,0.000
1700209118.015,-32.227,-28.320,-6.348,-42.969,0.000
1700209118.019,-29.785,-26.855,-17.578,-44.922,0.000
1700209118.023,19.043,-23.438,-21.973,2.441,0.000
1700209118.027,10.254,-28.320,-17.090,-16.113,0.000
1700209118.031,-33.691,-38.574,-17.578,-44.922,0.000
1700209118.035,-32.227,-48.828,-15.625,-44.922,0.000
1700209118.039,-2.930,-37.598,-17.578,-15.137,0.000
1700209118.042,1.465,-36.621,-23.438,-10.742,0.000
1700209118.046,-15.625,-45.898,-25.391,-46.387,0.000
1700209118.050,-43.945,-38.574,-27.344,-55.664,0.000
1700209118.054,-24.414,-34.180,-28.320,-36.133,0.000
1700209118.058,16.113,-26.855,-33.203,-51.758,0.000
1700209118.062,-4.395,-31.250,-24.414,-28.809,0.000
1700209118.066,-35.156,-38.574,-15.625,0.000,0.000
1700209118.070,-38.086,-40.527,-23.438,-19.531,0.000
1700209118.074,-0.488,-37.598,-22.949,-25.879,0.000
1700209118.078,0.000,-41.504,-19.043,-25.879,0.000
1700209118.082,-31.250,-31.250,-20.020,-25.879,0.000
1700209118.085,-20.508,-24.414,-35.156,-39.062,0.000
1700209118.089,-4.883,-35.156,-38.574,-40.527,0.000
1700209118.093,-14.160,-34.180,-33.203,-31.738,0.000
1700209118.097,-40.527,-39.062,-27.344,-32.227,0.000
1700209118.101,-55.664,-40.039,-13.672,-41.016,0.000
1700209118.105,-20.020,-31.250,-21.973,-27.344,0.000
1700209118.109,5.859,-34.180,-34.668,-12.695,0.000
1700209118.113,-14.160,-31.250,-38.086,-32.227,0.000
1700209118.117,-42.969,-21.484,-39.062,-33.691,0.000
1700209118.121,-26.855,-20.020,-30.273,-13.184,0.000
1700209118.124,5.371,-33.691,-24.902,-21.484,0.000
1700209118.128,-10.254,-34.668,-27.832,-26.367,0.000
1700209118.132,-40.039,-26.367,-32.227,-34.668,0.000
1700209118.136,-29.785,-37.598,-33.691,-47.363,0.000
1700209118.140,-3.418,-47.852,-31.250,-23.926,0.000
1700209118.144,-6.348,-41.504,-31.250,-22.461,0.000
1700209118.148,-21.484,-43.457,-27.344,-25.391,0.000
1700209118.152,-30.762,-34.180,-29.785,-24.902,0.000
1700209118.156,9.277,-26.367,-35.156,-22.461,0.000
1700209118.160,24.414,-28.320,-40.527,-6.348,0.000
1700209118.164,-20.508,-31.250,-33.203,-22.461,0.000
1700209118.167,-46.387,-32.227,-17.090,-46.387,0.000
1700209118.171,-12.207,-27.832,-14.648,-44.434,0.000
1700209118.175,1.465,-37.598,-24.902,-14.648,0.000
1700209118.179,-15.137,-48.828,-27.344,-3.906,0.000
1700209118.183,-36.621,-38.086,-27.832,-31.250,0.000
1700209118.187,-27.832,-34.668,-24.902,-21.973,0.000
1700209118.191,1.953,-39.551,-21.484,-19.043,0.000
1700209118.195,-20.508,-37.598,-26.855,-38.086,0.000
1700209118.199,-44.922,-32.227,-25.879,-35.645,0.000
1700209118.203,-31.738,-34.668,-23.926,-39.062,0.000
1700209118.207,-1.465,-38.086,-25.391,-19.043,0.000
1700209118.210,-1.953,-31.738,-32.227,-18.066,0.000
1700209118.214,-21.973,-27.832,-35.645,-15.625,0.000
1700209118.218,-32.715,-29.297,-28.809,-31.738,0.000
1700209118.222,-6.348,-35.156,-25.879,-52.246,0.000
1700209118.226,-3.906,-33.203,-20.020,-14.160,0.000
1700209118.230,-30.273,-34.180,-20.996,-10.254,0.000
1700209118.234,-59.082,-40.039,-28.809,-27.832,0.000
1700209118.238,-24.414,-36.621,-24.414,-8.301,0.000
1700209118.242,5.859,-26.367,-18.066,-1.465,0.000
1700209118.246,-24.902,-27.832,-23.438,-31.738,0.000
1700209118.249,-54.688,-39.551,-28.809,-49.316,0.000
1700209118.253,-44.922,-32.715,-31.250,-29.297,0.000
1700209118.257,-6.836,-28.320,-23.926,-7.324,0.000
1700209118.261,-14.160,-34.180,-29.785,-31.250,0.000
1700209118.265,-41.504,-27.832,-30.273,-48.828,0.000
1700209118.269,-38.086,-29.785,-29.297,-29.785,0.000
1700209118.273,-2.441,-41.016,-29.297,-11.230,0.000
1700209118.277,7.324,-41.992,-12.207,1.953,0.000
1700209118.281,-26.367,-39.551,-11.230,-12.695,0.000
1700209118.285,-46.875,-40.527,-25.879,-27.832,0.000
1700209118.289,-9.766,-33.691,-26.367,-14.648,0.000
1700209118.292,0.977,-31.738,-21.484,-17.578,0.000
1700209118.296,-29.785,-34.180,-23.438,-36.133,0.000
1700209118.300,-45.898,-38.574,-22.949,-32.715,0.000
1700209118.304,-34.180,-42.969,-24.902,-30.762,0.000
1700209118.308,-12.695,-46.875,-27.832,-35.645,0.000
1700209118.312,-31.250,-38.086,-21.973,-41.504,0.000
1700209118.316,-67.871,-25.879,-18.555,-52.734,0.000
1700209118.320,-46.387,-26.367,-28.809,-38.574,0.000
1700209118.324,-7.812,-29.785,-31.738,-14.160,0.000
1700209118.328,-14.648,-30.273,-26.367,-20.020,0.000
1700209118.332,-46.387,-36.621,-20.020,-33.691,0.000
1700209118.335,-41.016,-33.691,-18.555,-28.320,0.000
1700209118.339,-1.953,-33.203,-21.973,-7.324,0.000
1700209118.343,-0.977,-40.039,-19.531,-7.812,0.000
1700209118.347,-23.438,-42.969,-30.273,-22.461,0.000
1700209118.351,-36.621,-34.668,-35.645,-32.715,0.000
1700209118.355,-3.418,-23.926,-30.273,-16.113,0.000
1700209118.359,18.066,-28.809,-29.297,-1.953,0.000
1700209118.363,-10.254,-33.691,-23.438,-4.883,0.000
1700209118.367,-38.086,-28.809,-19.531,-20.996,0.000
1700209118.371,-20.996,-38.086,-26.367,-27.832,0.000
1700209118.375,2.441,-43.945,-27.832,-15.137,0.000
1700209118.378,-10.254,-41.992,-20.996,-14.648,0.000
1700209118.382,-42.969,-41.016,-19.043,-28.809,0.000
1700209118.386,-41.504,-36.133,-16.113,-28.320,0.000
1700209118.390,-9.277,-29.785,-17.578,-20.996,0.000
1700209118.394,-9.277,-37.598,-23.438,-23.438,0.000
1700209118.398,-37.109,-45.410,-20.508,-24.902,0.000
1700209118.402,-51.758,-35.156,-21.484,-45.898,0.000
1700209118.406,-20.996,-42.480,-23.438,-36.621,0.000
1700209118.410,-5.371,-44.434,-28.320,-21.973,0.000
1700209118.414,-35.645,-45.410,-27.832,-33.203,0.000
1700209118.417,-56.152,-50.781,-28.320,-42.969,0.000
1700209118.421,-24.902,-48.340,-32.227,-33.203,0.000
1700209118.425,-3.418,-40.039,-31.250,-18.555,0.000
1700209118.429,-27.832,-35.156,-29.297,-26.855,0.000
1700209118.433,-64.453,-38.086,-23.926,-49.805,0.000
1700209118.437,-49.805,-30.273,-22.461,-43.457,0.000
1700209118.441,-4.883,-25.879,-25.391,-23.926,0.000
1700209118.445,-11.719,-29.785,-24.902,-31.250,0.000
1700209118.449,-46.387,-41.504,-28.809,-51.270,0.000
1700209118.453,-47.852,-48.340,-35.645,-39.062,0.000
1700209118.457,-10.742,-34.180,-34.180,-15.625,0.000
1700209118.460,-6.836,-28.809,-37.598,-28.320,0.000
1700209118.464,-33.691,-35.645,-29.785,-40.039,0.000
1700209118.468,-40.039,-37.598,-24.414,-47.363,0.000
1700209118.472,-11.230,-33.203,-30.273,-31.250,0.000
1700209118.476,-5.371,-23.926,-29.297,-25.879,0.000
1700209118.480,-36.621,-24.414,-31.738,-48.340,0.000
1700209118.484,-52.246,-32.227,-32.227,-56.152,0.000
1700209118.488,-20.508,-37.109,-33.203,-37.109,0.000
1700209118.492,-4.395,-35.645,-37.598,-29.297,0.000
1700209118.496,-27.832,-21.484,-31.738,-41.016,0.000
1700209118.500,-45.410,-21.484,-29.297,-45.410,0.000
1700209118.503,-36.133,-33.691,-25.391,-46.387,0.000
1700209118.507,-3.418,-33.691,-20.020,-46.875,0.000
1700209118.511,-5.859,-21.484,-16.113,-41.992,0.000
