timestamps,TP9,AF7,AF8,TP10,Right AUX
1700204189.956,113.281,-31.250,-29.297,93.262,0.000
1700204189.960,-12.207,-35.156,-25.391,-76.172,0.000
1700204189.964,-193.848,-32.715,-29.297,-167.480,0.000
1700204189.968,-67.383,-35.645,-29.297,-1.953,0.000
1700204189.972,109.863,-35.156,-30.273,98.145,0.000
1700204189.975,44.922,-31.738,-35.156,-28.809,0.000
1700204189.979,-179.688,-34.668,-30.273,-189.941,0.000
1700204189.983,-129.883,-31.250,-27.344,-62.988,0.000
1700204189.987,84.473,-28.809,-27.832,106.445,0.000
1700204189.991,77.148,-30.762,-27.832,9.766,0.000
1700204189.995,-140.137,-34.180,-30.273,-166.992,0.000
1700204189.999,-182.617,-33.203,-27.832,-115.234,0.000
1700204190.003,20.996,-27.832,-26.855,77.148,0.000
1700204190.007,90.332,-22.949,-24.414,50.781,0.000
1700204190.011,-77.637,-25.879,-25.391,-133.301,0.000
1700204190.015,-216.797,-30.273,-37.109,-174.316,0.000
1700204190.018,-44.922,-34.668,-32.715,28.809,0.000
1700204190.022,98.633,-38.086,-25.879,82.520,0.000
1700204190.026,-50.781,-39.062,-28.809,-103.027,0.000
1700204190.030,-90.332,-32.227,-27.344,-93.262,0.000
1700204190.034,40.039,-26.367,-26.855,-22.949,0.000
1700204190.038,-165.039,-26.855,-31.738,-180.176,0.000
1700204190.042,-166.016,-26.855,-25.879,-83.984,0.000
1700204190.046,55.664,-21.484,-23.438,80.566,0.000
1700204190.050,95.703,-21.484,-27.832,19.043,0.000
1700204190.054,-100.586,-27.344,-24.414,-144.043,0.000
1700204190.057,-183.594,-27.832,-21.484,-125.488,0.000
1700204190.061,10.742,-32.227,-22.949,61.035,0.000
1700204190.065,102.051,-31.738,-26.855,53.223,0.000
1700204190.069,-45.410,-28.809,-36.133,-122.070,0.000
1700204190.073,-199.219,-27.832,-32.715,-178.223,0.000
1700204190.077,-40.527,-30.762,-22.949,15.625,0.000
1700204190.081,116.699,-32.227,-20.996,96.680,0.000
1700204190.085,21.973,-32.227,-23.438,-41.504,0.000
1700204190.089,-186.035,-36.621,-22.949,-165.039,0.000
1700204190.093,-96.680,-36.621,-24.902,-20.996,0.000
1700204190.097,92.285,-35.156,-23.926,113.770,0.000
1700204190.100,62.500,-35.645,-27.344,17.090,0.000
1700204190.104,-143.555,-36.621,-24.902,-146.484,0.000
1700204190.108,-145.508,-32.227,-21.973,-73.242,0.000
1700204190.112,53.711,-29.785,-22.949,95.215,0.000
1700204190.116,94.238,-36.133,-26.855,30.762,0.000
1700204190.120,-91.797,-39.062,-30.273,-152.344,0.000
1700204190.124,-190.918,-33.691,-30.762,-145.996,0.000
1700204190.128,4.883,-31.250,-20.020,62.500,0.000
1700204190.132,112.793,-32.715,-16.602,74.707,0.000
1700204190.136,-21.484,-33.691,-29.785,-102.051,0.000
1700204190.140,-192.383,-35.645,-30.273,-175.293,0.000
1700204190.143,-54.688,-35.645,-27.832,14.160,0.000
1700204190.147,108.887,-35.645,-27.344,97.656,0.000
1700204190.151,34.180,-32.715,-21.973,-49.316,0.000
1700204190.155,-170.898,-33.691,-21.484,-166.992,0.000
1700204190.159,-110.352,-31.738,-28.320,-37.598,0.000
1700204190.163,90.332,-25.391,-27.832,87.402,0.000
1700204190.167,77.637,-22.949,-24.414,-4.883,0.000
1700204190.171,-133.789,-27.344,-26.367,-153.809,0.000
1700204190.175,-148.438,-32.227,-23.438,-81.055,0.000
1700204190.179,44.922,-30.273,-21.484,81.543,0.000
1700204190.183,102.051,-27.832,-30.762,36.621,0.000
1700204190.186,-62.500,-26.855,-29.785,-124.023,0.000
1700204190.190,-191.895,-24.902,-27.832,-137.695,0.000
1700204190.194,-16.602,-22.461,-33.203,48.340,0.000
1700204190.198,109.375,-24.902,-33.203,81.055,0.000
1700204190.202,-8.789,-26.855,-31.738,-80.566,0.000
1700204190.206,-195.312,-25.391,-30.762,-179.688,0.000
1700204190.210,-72.754,-29.785,-30.762,-9.277,0.000
1700204190.214,106.934,-34.668,-32.227,89.844,0.000
1700204190.218,46.875,-34.668,-33.691,-39.551,0.000
1700204190.222,-168.457,-34.180,-29.297,-181.152,0.000
1700204190.225,-127.441,-34.668,-31.250,-68.848,0.000
1700204190.229,86.914,-35.156,-29.297,90.820,0.000
1700204190.233,95.215,-37.109,-27.344,16.113,0.000
1700204190.237,-116.699,-34.668,-36.621,-151.367,0.000
1700204190.241,-169.434,-33.203,-36.621,-109.863,0.000
1700204190.245,41.016,-26.855,-32.227,79.102,0.000
1700204190.249,122.559,-24.902,-32.715,73.730,0.000
1700204190.253,-38.086,-29.297,-32.715,-93.262,0.000
1700204190.257,-176.758,-29.785,-33.691,-148.926,0.000
1700204190.261,-20.020,-32.227,-31.250,39.551,0.000
1700204190.265,111.328,-35.645,-27.832,84.961,0.000
1700204190.268,12.207,-37.109,-31.250,-62.012,0.000
1700204190.272,-180.176,-41.504,-32.227,-158.691,0.000
1700204190.276,-71.777,-39.062,-26.855,-3.418,0.000
1700204190.280,104.980,-37.109,-23.438,111.816,0.000
1700204190.284,54.199,-41.016,-24.902,-17.090,0.000
1700204190.288,-159.668,-41.504,-24.902,-181.641,0.000
1700204190.292,-146.973,-40.039,-27.832,-79.102,0.000
1700204190.296,58.105,-41.504,-34.668,83.984,0.000
1700204190.300,87.891,-39.062,-39.062,20.996,0.000
1700204190.304,-104.004,-34.180,-41.016,-145.508,0.000
1700204190.308,-192.871,-39.062,-41.992,-133.789,0.000
1700204190.311,6.348,-40.527,-29.785,59.570,0.000
1700204190.315,110.352,-31.250,-29.297,75.195,0.000
1700204190.319,-40.527,-28.809,-34.180,-93.750,0.000
1700204190.323,-200.684,-32.715,-34.180,-160.645,0.000
1700204190.327,-42.480,-36.133,-29.297,28.320,0.000
1700204190.331,113.281,-32.715,-29.297,96.191,0.000
1700204190.335,25.879,-30.762,-32.715,-54.688,0.000
1700204190.339,-179.199,-32.227,-29.297,-173.828,0.000
1700204190.343,-100.098,-30.762,-27.344,-28.320,0.000
1700204190.347,98.145,-29.297,-25.879,91.309,0.000
1700204190.351,71.777,-32.227,-27.344,-18.555,0.000
1700204190.354,-151.367,-35.156,-29.297,-187.012,0.000
1700204190.358,-159.668,-33.691,-22.949,-116.211,0.000
1700204190.362,44.922,-38.086,-24.414,62.988,0.000
1700204190.366,82.520,-40.527,-33.203,21.973,0.000
1700204190.370,-97.656,-39.551,-39.551,-146.973,0.000
1700204190.374,-188.965,-35.156,-35.156,-149.902,0.000
1700204190.378,5.859,-28.809,-26.855,51.270,0.000
1700204190.382,115.234,-28.809,-24.414,73.730,0.000
1700204190.386,-16.602,-31.738,-30.273,-93.262,0.000
1700204190.390,-191.406,-29.297,-29.297,-176.270,0.000
1700204190.393,-58.594,-28.320,-28.809,-0.488,0.000
1700204190.397,109.375,-30.273,-29.297,82.520,0.000
1700204190.401,37.598,-28.320,-31.738,-53.711,0.000
1700204190.405,-177.734,-30.762,-37.109,-179.688,0.000
1700204190.409,-123.047,-34.180,-28.809,-49.805,0.000
1700204190.413,63.477,-32.715,-25.391,88.867,0.000
1700204190.417,60.059,-33.691,-34.668,2.930,0.000
1700204190.421,-137.207,-33.203,-31.250,-166.992,0.000
1700204190.425,-169.922,-33.691,-27.832,-116.699,0.000
1700204190.429,36.133,-34.668,-33.203,69.336,0.000
1700204190.433,109.375,-30.762,-34.668,35.645,0.000
1700204190.436,-58.594,-28.809,-38.574,-132.324,0.000
1700204190.440,-199.219,-31.250,-35.156,-166.504,0.000
1700204190.444,-23.438,-31.738,-27.832,19.531,0.000
1700204190.448,110.352,-30.273,-32.715,71.289,0.000
1700204190.452,-8.301,-32.227,-30.273,-79.102,0.000
1700204190.456,-208.984,-36.621,-28.809,-175.781,0.000
1700204190.460,-102.051,-36.621,-27.832,-17.090,0.000
1700204190.464,84.961,-33.203,-24.902,83.008,0.000
1700204190.468,44.922,-29.785,-26.855,-34.180,0.000
1700204190.472,-166.992,-35.156,-28.320,-185.547,0.000
1700204190.476,-134.277,-40.527,-22.461,-76.660,0.000
1700204190.479,76.172,-38.086,-18.555,85.449,0.000
1700204190.483,93.262,-35.156,-24.902,15.625,0.000
1700204190.487,-104.492,-32.715,-30.273,-147.461,0.000
1700204190.491,-175.781,-34.180,-31.250,-126.465,0.000
1700204190.495,26.367,-32.227,-26.367,57.617,0.000
1700204190.499,119.141,-29.297,-26.367,46.875,0.000
1700204190.503,-42.480,-33.203,-30.762,-120.605,0.000
1700204190.507,-193.359,-36.133,-29.785,-165.527,0.000
1700204190.511,-27.344,-34.668,-24.902,17.090,0.000
1700204190.515,114.746,-39.062,-23.926,68.848,0.000
1700204190.518,7.812,-45.410,-19.531,-87.891,0.000
1700204190.522,-201.172,-48.340,-22.949,-201.660,0.000
1700204190.526,-99.121,-40.527,-21.973,-44.922,0.000
1700204190.530,97.656,-36.621,-18.066,85.449,0.000
1700204190.534,52.246,-41.504,-20.996,-18.066,0.000
1700204190.538,-159.668,-40.527,-20.996,-180.176,0.000
1700204190.542,-143.066,-34.668,-18.555,-92.285,0.000
1700204190.546,66.895,-33.203,-18.066,86.426,0.000
1700204190.550,101.562,-39.551,-20.996,27.344,0.000
1700204190.554,-87.402,-43.457,-24.414,-148.438,0.000
1700204190.558,-180.664,-39.062,-23.926,-141.113,0.000
1700204190.561,12.207,-33.203,-22.461,50.293,0.000
1700204190.565,110.840,-35.156,-25.879,67.871,0.000
1700204190.569,-35.645,-36.621,-23.926,-101.074,0.000
1700204190.573,-204.102,-36.133,-29.785,-173.340,0.000
1700204190.577,-59.082,-37.598,-34.668,6.836,0.000
1700204190.581,103.027,-34.180,-36.133,79.590,0.000
1700204190.585,24.902,-32.715,-37.109,-69.824,0.000
1700204190.589,-184.082,-39.062,-37.109,-195.312,0.000
1700204190.593,-111.328,-35.645,-35.645,-50.781,0.000
1700204190.597,86.914,-33.691,-32.227,83.008,0.000
1700204190.601,73.242,-38.574,-34.180,-18.555,0.000
1700204190.604,-130.859,-33.691,-38.574,-177.246,0.000
1700204190.608,-147.949,-31.738,-30.762,-97.168,0.000
1700204190.612,58.105,-33.691,-24.414,78.613,0.000
1700204190.616,112.305,-34.668,-33.203,18.555,0.000
1700204190.620,-66.406,-38.574,-39.551,-156.250,0.000
1700204190.624,-171.875,-38.574,-35.156,-152.832,0.000
1700204190.628,-1.953,-37.598,-31.250,29.297,0.000
1700204190.632,110.352,-30.273,-25.391,60.547,0.000
1700204190.636,-18.555,-26.855,-27.832,-95.215,0.000
1700204190.640,-202.637,-29.785,-32.227,-188.477,0.000
1700204190.644,-45.410,-28.809,-28.320,-3.418,0.000
1700204190.647,117.188,-25.391,-20.996,90.332,0.000
1700204190.651,32.227,-28.320,-21.484,-56.641,0.000
1700204190.655,-183.105,-36.133,-28.809,-193.359,0.000
1700204190.659,-129.395,-35.645,-26.855,-69.336,0.000
1700204190.663,81.543,-32.227,-20.996,82.031,0.000
1700204190.667,81.543,-34.180,-19.531,3.906,0.000
1700204190.671,-118.652,-39.062,-19.531,-161.133,0.000
1700204190.675,-164.062,-37.598,-23.926,-108.398,0.000
1700204190.679,34.180,-38.574,-29.297,76.660,0.000
1700204190.683,102.051,-38.574,-25.391,50.293,0.000
1700204190.686,-62.500,-33.203,-29.297,-119.629,0.000
1700204190.690,-190.430,-32.227,-29.785,-147.949,0.000
1700204190.694,-18.066,-33.203,-32.227,36.133,0.000
1700204190.698,106.934,-34.180,-36.133,77.637,0.000
1700204190.702,-6.348,-34.668,-36.133,-77.637,0.000
1700204190.706,-194.824,-33.691,-35.156,-184.082,0.000
1700204190.710,-84.961,-37.109,-28.809,-12.207,0.000
1700204190.714,97.168,-41.504,-25.879,100.098,0.000
1700204190.718,53.223,-42.969,-25.391,-37.109,0.000
1700204190.722,-161.133,-43.945,-29.297,-178.711,0.000
1700204190.726,-141.113,-44.434,-36.133,-63.965,0.000
1700204190.729,67.871,-44.434,-35.645,77.637,0.000
1700204190.733,98.633,-40.527,-30.273,14.648,0.000
1700204190.737,-99.121,-40.527,-29.297,-136.719,0.000
1700204190.741,-171.875,-41.992,-27.344,-113.770,0.000
1700204190.745,31.738,-40.039,-28.320,79.590,0.000
1700204190.749,120.605,-36.621,-36.621,70.312,0.000
1700204190.753,-33.691,-38.574,-35.645,-100.098,0.000
1700204190.757,-181.152,-38.574,-37.598,-148.438,0.000
1700204190.761,-25.879,-35.645,-37.109,28.320,0.000
1700204190.765,114.258,-35.156,-32.715,87.402,0.000
1700204190.769,20.020,-34.180,-33.203,-55.176,0.000
1700204190.772,-190.918,-34.180,-33.691,-175.293,0.000
1700204190.776,-107.910,-36.133,-32.227,-26.855,0.000
1700204190.780,89.844,-35.645,-30.762,103.027,0.000
1700204190.784,62.012,-36.133,-30.273,-11.719,0.000
1700204190.788,-157.227,-36.133,-36.133,-166.504,0.000
1700204190.792,-152.832,-33.203,-34.180,-73.730,0.000
1700204190.796,69.336,-31.250,-30.762,84.961,0.000
1700204190.800,113.281,-33.203,-27.832,23.438,0.000
1700204190.804,-84.473,-36.621,-30.762,-143.066,0.000
1700204190.808,-182.129,-37.598,-35.156,-139.648,0.000
1700204190.811,11.230,-37.109,-29.297,57.617,0.000
1700204190.815,113.770,-37.598,-31.250,73.242,0.000
1700204190.819,-30.273,-39.551,-34.180,-106.445,0.000
1700204190.823,-200.195,-38.574,-29.785,-189.453,0.000
1700204190.827,-59.082,-33.203,-26.367,-8.789,0.000
1700204190.831,88.867,-37.598,-22.949,65.918,0.000
1700204190.835,6.348,-44.922,-30.762,-71.289,0.000
1700204190.839,-202.637,-44.434,-29.785,-200.195,0.000
1700204190.843,-128.906,-42.480,-28.320,-63.477,0.000
1700204190.847,73.242,-41.016,-31.250,72.266,0.000
1700204190.851,55.664,-39.062,-28.809,-25.879,0.000
1700204190.854,-151.855,-39.551,-29.297,-179.688,0.000
1700204190.858,-168.945,-37.109,-29.297,-108.398,0.000
1700204190.862,43.457,-32.227,-23.926,70.312,0.000
1700204190.866,103.027,-33.203,-20.996,34.668,0.000
1700204190.870,-75.195,-39.062,-25.391,-124.512,0.000
1700204190.874,-190.918,-38.574,-24.902,-148.926,0.000
1700204190.878,-10.254,-41.504,-24.414,36.133,0.000
1700204190.882,107.910,-44.434,-27.344,78.125,0.000
1700204190.886,-16.602,-41.504,-31.250,-82.520,0.000
1700204190.890,-204.590,-35.645,-27.344,-177.246,0.000
1700204190.894,-84.473,-36.621,-23.438,-10.742,0.000
1700204190.897,88.379,-41.016,-26.367,75.684,0.000
1700204190.901,38.574,-37.109,-31.250,-48.828,0.000
1700204190.905,-162.598,-30.762,-28.809,-175.781,0.000
1700204190.909,-123.047,-28.320,-21.484,-53.223,0.000
1700204190.913,64.941,-25.391,-20.996,93.262,0.000
1700204190.917,76.172,-25.391,-29.297,6.348,0.000
1700204190.921,-119.629,-30.273,-33.691,-152.832,0.000
1700204190.925,-176.270,-32.227,-28.320,-112.793,0.000
1700204190.929,23.926,-29.297,-29.297,64.941,0.000
1700204190.933,93.262,-27.832,-31.250,44.922,0.000
1700204190.937,-79.590,-31.250,-23.438,-122.070,0.000
1700204190.940,-218.750,-35.645,-27.832,-150.391,0.000
1700204190.944,-41.016,-36.133,-24.902,33.203,0.000
1700204190.948,100.098,-29.297,-20.508,78.125,0.000
1700204190.952,-5.859,-30.273,-27.344,-76.172,0.000
1700204190.956,-205.566,-36.133,-28.809,-187.500,0.000
1700204190.960,-102.539,-38.086,-25.879,-26.367,0.000
1700204190.964,89.355,-39.062,-32.715,88.379,0.000
1700204190.968,47.852,-39.551,-39.551,-38.086,0.000
1700204190.972,-172.852,-33.203,-36.133,-189.453,0.000
1700204190.976,-148.438,-28.320,-29.785,-89.844,0.000
1700204190.979,63.965,-28.809,-29.785,69.336,0.000
1700204190.983,85.938,-25.879,-34.180,5.859,0.000
1700204190.987,-108.887,-28.320,-38.574,-158.203,0.000
1700204190.991,-176.270,-32.227,-38.574,-143.066,0.000
1700204190.995,18.555,-27.832,-27.832,39.062,0.000
1700204190.999,107.422,-26.855,-24.414,31.250,0.000
1700204191.003,-45.898,-31.250,-32.227,-145.020,0.000
1700204191.007,-204.590,-34.668,-31.250,-200.195,0.000
1700204191.011,-40.039,-33.203,-30.762,-0.977,0.000
1700204191.015,104.980,-28.320,-31.738,62.988,0.000
1700204191.019,-3.418,-31.250,-29.785,-86.426,0.000
1700204191.022,-196.777,-33.203,-30.762,-194.336,0.000
1700204191.026,-105.469,-28.809,-22.949,-43.945,0.000
1700204191.030,81.055,-31.738,-18.555,84.473,0.000
1700204191.034,64.453,-30.273,-17.090,-14.160,0.000
1700204191.038,-141.113,-28.320,-18.066,-165.039,0.000
1700204191.042,-146.484,-32.715,-17.578,-89.844,0.000
1700204191.046,68.359,-28.320,-20.508,71.777,0.000
1700204191.050,113.281,-27.832,-24.414,17.090,0.000
1700204191.054,-80.566,-33.203,-28.809,-151.855,0.000
1700204191.058,-181.641,-32.715,-32.715,-148.926,0.000
1700204191.062,2.441,-33.203,-32.227,44.922,0.000
1700204191.065,106.445,-36.133,-25.879,66.406,0.000
1700204191.069,-26.855,-33.203,-20.508,-90.820,0.000
1700204191.073,-199.219,-31.250,-30.762,-163.086,0.000
1700204191.077,-57.617,-30.762,-31.738,13.672,0.000
1700204191.081,107.910,-26.367,-22.949,96.191,0.000
1700204191.085,32.227,-25.391,-19.531,-45.410,0.000
1700204191.089,-186.523,-29.785,-27.344,-171.387,0.000
1700204191.093,-117.188,-30.273,-31.738,-33.203,0.000
1700204191.097,86.426,-31.738,-33.691,95.215,0.000
1700204191.101,79.102,-32.715,-38.086,-2.930,0.000
1700204191.105,-127.930,-31.250,-34.180,-155.762,0.000
1700204191.108,-164.551,-30.273,-37.598,-89.355,0.000
1700204191.112,42.969,-28.320,-35.645,93.750,0.000
1700204191.116,97.168,-28.320,-33.691,52.246,0.000
1700204191.120,-78.125,-36.621,-38.574,-122.070,0.000
1700204191.124,-193.359,-42.969,-34.668,-145.508,0.000
1700204191.128,-29.785,-42.480,-24.902,22.949,0.000
1700204191.132,89.355,-33.691,-32.227,59.570,0.000
1700204191.136,-31.738,-28.809,-41.016,-88.379,0.000
1700204191.140,-213.379,-32.715,-37.598,-187.988,0.000
1700204191.144,-86.426,-35.156,-34.668,-22.949,0.000
1700204191.147,90.332,-32.227,-31.250,82.520,0.000
1700204191.151,39.062,-32.715,-30.762,-54.688,0.000
1700204191.155,-172.363,-36.621,-29.785,-204.102,0.000
1700204191.159,-137.695,-38.086,-32.715,-73.730,0.000
1700204191.163,67.871,-38.574,-34.668,91.309,0.000
1700204191.167,79.102,-40.039,-34.180,7.324,0.000
1700204191.171,-122.070,-40.527,-29.297,-165.039,0.000
1700204191.175,-175.781,-39.551,-24.902,-121.094,0.000
1700204191.179,26.855,-37.109,-30.273,65.918,0.000
1700204191.183,104.980,-35.156,-32.227,46.875,0.000
1700204191.187,-63.477,-35.645,-32.715,-122.559,0.000
1700204191.190,-211.914,-35.156,-33.691,-163.574,0.000
1700204191.194,-38.086,-35.645,-31.738,28.809,0.000
1700204191.198,109.863,-33.691,-28.809,82.520,0.000
1700204191.202,11.719,-31.738,-24.414,-62.988,0.000
1700204191.206,-183.594,-32.227,-30.273,-159.668,0.000
1700204191.210,-83.008,-32.715,-33.203,-7.324,0.000
1700204191.214,106.934,-28.320,-27.832,105.957,0.000
1700204191.218,68.848,-28.809,-24.902,-9.766,0.000
1700204191.222,-144.043,-30.273,-27.832,-159.668,0.000
1700204191.226,-131.836,-31.250,-33.691,-62.988,0.000
1700204191.230,68.848,-36.621,-28.809,101.562,0.000
1700204191.233,103.027,-37.598,-27.344,40.527,0.000
1700204191.237,-93.750,-37.598,-30.762,-130.371,0.000
1700204191.241,-189.453,-40.039,-32.715,-117.188,0.000
1700204191.245,19.043,-38.086,-25.391,83.008,0.000
1700204191.249,114.746,-35.156,-20.020,85.938,0.000
1700204191.253,-49.316,-32.715,-21.973,-94.727,0.000
1700204191.257,-200.684,-33.691,-19.531,-156.738,0.000
1700204191.261,-51.270,-37.109,-13.184,20.508,0.000
1700204191.265,92.773,-37.109,-18.066,72.754,0.000
1700204191.269,16.602,-34.668,-24.902,-69.824,0.000
1700204191.272,-183.105,-37.109,-27.344,-184.082,0.000
1700204191.276,-106.445,-33.203,-28.320,-37.598,0.000
1700204191.280,89.844,-26.855,-22.461,92.285,0.000
1700204191.284,66.895,-29.297,-26.367,-17.090,0.000
1700204191.288,-148.926,-32.227,-35.156,-180.176,0.000
1700204191.292,-156.738,-27.344,-32.715,-101.074,0.000
1700204191.296,47.363,-25.879,-32.227,72.266,0.000
1700204191.300,85.938,-32.227,-34.180,26.855,0.000
1700204191.304,-90.820,-35.156,-33.203,-134.277,0.000
1700204191.308,-193.848,-38.574,-26.855,-142.090,0.000
1700204191.312,-13.672,-44.434,-28.809,33.691,0.000
1700204191.315,101.562,-42.969,-32.715,72.754,0.000
1700204191.319,-20.020,-40.039,-33.691,-87.891,0.000
1700204191.323,-199.219,-40.527,-33.203,-190.430,0.000
1700204191.327,-62.500,-33.203,-26.855,-13.184,0.000
1700204191.331,111.328,-32.715,-24.902,86.426,0.000
1700204191.335,41.504,-34.668,-30.273,-43.457,0.000
1700204191.339,-170.898,-31.738,-32.715,-174.805,0.000
1700204191.343,-109.863,-31.738,-31.738,-46.875,0.000
1700204191.347,83.008,-34.180,-29.785,87.402,0.000
1700204191.351,64.453,-35.645,-28.809,-8.301,0.000
1700204191.355,-130.859,-36.133,-26.367,-166.992,0.000
1700204191.358,-159.668,-41.992,-25.391,-107.910,0.000
1700204191.362,41.504,-44.434,-28.809,75.684,0.000
1700204191.366,108.398,-38.086,-28.320,41.016,0.000
1700204191.370,-68.848,-39.551,-31.738,-137.207,0.000
1700204191.374,-202.637,-43.945,-31.250,-153.320,0.000
1700204191.378,-17.578,-40.039,-26.367,46.387,0.000
1700204191.382,122.070,-34.668,-27.832,78.125,0.000
1700204191.386,7.324,-33.203,-31.250,-83.496,0.000
1700204191.390,-194.336,-34.180,-28.320,-181.152,0.000
1700204191.394,-78.613,-33.691,-28.320,-8.789,0.000
1700204191.398,103.027,-33.691,-25.879,93.262,0.000
1700204191.401,45.410,-33.203,-22.949,-38.086,0.000
1700204191.405,-173.828,-33.203,-23.438,-168.945,0.000
1700204191.409,-136.230,-36.133,-22.949,-60.059,0.000
1700204191.413,80.566,-33.691,-20.020,88.379,0.000
1700204191.417,101.562,-38.086,-18.555,18.066,0.000
1700204191.421,-101.074,-41.992,-21.484,-149.414,0.000
1700204191.425,-167.969,-37.109,-17.578,-114.746,0.000
1700204191.429,32.715,-35.156,-15.625,64.453,0.000
1700204191.433,111.816,-32.715,-20.020,44.434,0.000
1700204191.437,-50.293,-35.156,-19.043,-125.977,0.000
1700204191.440,-198.242,-36.133,-25.391,-171.875,0.000
1700204191.444,-31.738,-29.297,-28.809,10.254,0.000
1700204191.448,115.234,-26.367,-31.250,71.777,0.000
1700204191.452,17.090,-29.297,-27.832,-68.848,0.000
1700204191.456,-184.082,-33.203,-27.344,-185.547,0.000
1700204191.460,-86.426,-30.273,-29.297,-31.250,0.000
1700204191.464,105.957,-28.809,-28.320,92.285,0.000
1700204191.468,74.707,-28.320,-27.344,-24.902,0.000
1700204191.472,-131.836,-24.902,-26.367,-164.551,0.000
1700204191.476,-123.535,-22.461,-27.344,-55.664,0.000
1700204191.480,73.730,-25.879,-26.367,97.656,0.000
1700204191.483,102.539,-23.438,-23.438,31.250,0.000
1700204191.487,-94.727,-20.996,-28.320,-144.043,0.000
1700204191.491,-178.711,-23.438,-33.691,-135.254,0.000
1700204191.495,10.254,-25.391,-33.691,49.316,0.000
1700204191.499,108.398,-20.996,-32.715,45.898,0.000
1700204191.503,-28.320,-16.602,-36.133,-109.375,0.000
1700204191.507,-194.824,-21.973,-35.156,-170.898,0.000
1700204191.511,-48.828,-23.438,-30.762,6.348,0.000
1700204191.515,103.027,-24.902,-28.320,77.148,0.000
1700204191.519,15.625,-32.715,-28.809,-63.477,0.000
1700204191.523,-183.594,-35.156,-26.855,-181.152,0.000
1700204191.526,-102.539,-33.691,-20.020,-30.762,0.000
1700204191.530,90.820,-34.668,-21.973,108.887,0.000
1700204191.534,68.848,-37.109,-31.250,-3.418,0.000
1700204191.538,-143.066,-40.039,-32.715,-168.457,0.000
1700204191.542,-166.016,-38.574,-28.320,-95.215,0.000
1700204191.546,40.527,-34.668,-30.273,68.848,0.000
1700204191.550,95.215,-33.691,-36.133,22.949,0.000
1700204191.554,-89.355,-33.203,-39.062,-155.762,0.000
1700204191.558,-202.148,-34.180,-36.133,-178.223,0.000
1700204191.562,-17.090,-35.156,-29.297,15.625,0.000
1700204191.566,96.680,-29.297,-28.320,45.898,0.000
1700204191.569,-34.668,-28.320,-40.039,-111.816,0.000
1700204191.573,-219.727,-31.250,-40.039,-190.430,0.000
1700204191.577,-87.891,-32.227,-33.203,-15.137,0.000
1700204191.581,83.008,-34.668,-38.574,72.266,0.000
1700204191.585,19.043,-36.133,-36.621,-55.664,0.000
1700204191.589,-189.453,-34.668,-33.691,-190.918,0.000
1700204191.593,-128.418,-25.879,-27.832,-68.848,0.000
1700204191.597,76.660,-21.973,-20.020,83.496,0.000
1700204191.601,77.148,-26.367,-25.391,2.441,0.000
1700204191.605,-127.441,-29.785,-26.367,-163.574,0.000
1700204191.608,-173.340,-32.715,-23.926,-115.723,0.000
1700204191.612,31.738,-35.645,-30.762,67.383,0.000
1700204191.616,99.609,-33.691,-29.785,39.062,0.000
1700204191.620,-73.730,-33.203,-29.297,-129.395,0.000
1700204191.624,-197.754,-30.762,-29.785,-146.484,0.000
1700204191.628,-23.926,-30.762,-31.250,41.504,0.000
1700204191.632,101.562,-32.227,-33.691,68.848,0.000
1700204191.636,-18.066,-34.180,-36.621,-95.215,0.000
1700204191.640,-210.449,-38.574,-37.598,-197.266,0.000
1700204191.644,-97.656,-41.504,-33.691,-29.297,0.000
1700204191.648,83.008,-40.039,-20.996,94.238,0.000
1700204191.651,40.039,-38.086,-20.996,-25.879,0.000
1700204191.655,-174.805,-42.969,-31.738,-183.105,0.000
1700204191.659,-149.414,-41.016,-24.414,-77.637,0.000
1700204191.663,61.523,-36.133,-26.367,84.473,0.000
1700204191.667,73.730,-43.945,-37.598,0.488,0.000
1700204191.671,-134.766,-47.363,-33.691,-171.875,0.000
1700204191.675,-205.566,-43.945,-29.297,-130.859,0.000
1700204191.679,0.977,-41.992,-24.902,57.129,0.000
1700204191.683,94.727,-35.645,-18.555,47.363,0.000
1700204191.687,-55.664,-30.273,-21.973,-114.746,0.000
1700204191.691,-200.195,-30.273,-26.855,-160.645,0.000
1700204191.694,-37.598,-28.320,-26.855,18.555,0.000
1700204191.698,109.375,-27.344,-24.902,77.148,0.000
1700204191.702,16.113,-28.320,-26.367,-67.871,0.000
1700204191.706,-195.801,-28.809,-30.273,-189.453,0.000
1700204191.710,-107.422,-24.902,-26.855,-43.457,0.000
1700204191.714,81.543,-22.949,-28.320,77.637,0.000
1700204191.718,37.598,-23.926,-32.715,-34.180,0.000
1700204191.722,-167.969,-26.855,-30.762,-176.270,0.000
1700204191.726,-158.691,-25.879,-24.414,-101.562,0.000
1700204191.730,51.270,-27.344,-21.484,63.965,0.000
1700204191.733,93.262,-31.250,-25.391,18.555,0.000
1700204191.737,-93.750,-33.203,-29.297,-149.414,0.000
1700204191.741,-186.035,-35.645,-28.320,-140.625,0.000
1700204191.745,3.418,-32.715,-25.879,42.480,0.000
1700204191.749,108.887,-29.785,-28.809,54.688,0.000
1700204191.753,-39.551,-35.645,-30.762,-111.328,0.000
1700204191.757,-217.773,-37.109,-27.344,-186.523,0.000
1700204191.761,-74.219,-34.668,-27.344,-0.977,0.000
