timestamps,TP9,AF7,AF8,TP10,Right AUX
1700204448.062,36.621,-39.062,-28.320,22.461,0.000
1700204448.066,17.090,-34.668,-33.203,-50.293,0.000
1700204448.070,-96.191,-32.227,-36.621,-132.812,0.000
1700204448.074,-96.191,-29.297,-39.062,-78.125,0.000
1700204448.078,26.855,-24.902,-34.668,24.902,0.000
1700204448.082,44.922,-25.879,-36.621,-4.883,0.000
1700204448.086,-62.500,-27.344,-40.527,-103.027,0.000
1700204448.090,-107.910,-30.273,-33.691,-93.262,0.000
1700204448.094,-5.371,-33.203,-21.973,18.066,0.000
1700204448.098,44.434,-34.180,-33.691,20.020,0.000
1700204448.101,-44.922,-38.574,-36.621,-72.754,0.000
1700204448.105,-138.672,-41.504,-27.344,-115.723,0.000
1700204448.109,-56.152,-43.945,-33.203,-18.555,0.000
1700204448.113,38.574,-35.156,-38.086,21.973,0.000
1700204448.117,-9.277,-29.297,-36.621,-62.500,0.000
1700204448.121,-119.141,-31.738,-29.785,-119.629,0.000
1700204448.125,-73.730,-33.203,-28.809,-44.434,0.000
1700204448.129,42.480,-31.250,-32.227,21.484,0.000
1700204448.133,30.762,-29.785,-31.738,-37.109,0.000
1700204448.137,-86.914,-34.180,-36.621,-116.211,0.000
1700204448.140,-101.074,-31.738,-38.574,-71.289,0.000
1700204448.144,10.742,-33.691,-28.320,27.832,0.000
1700204448.148,39.062,-42.480,-38.574,-4.395,0.000
1700204448.152,-60.547,-46.387,-50.781,-100.098,0.000
1700204448.156,-114.258,-43.945,-42.480,-79.590,0.000
1700204448.160,-13.672,-38.086,-35.645,23.438,0.000
1700204448.164,38.574,-41.016,-34.668,21.484,0.000
1700204448.168,-36.133,-46.875,-38.574,-69.336,0.000
1700204448.172,-133.301,-44.922,-41.016,-112.305,0.000
1700204448.176,-50.293,-34.668,-31.738,-11.230,0.000
1700204448.180,48.828,-30.762,-26.367,34.668,0.000
1700204448.183,-5.859,-32.227,-28.809,-53.223,0.000
1700204448.187,-122.070,-35.156,-31.250,-120.117,0.000
1700204448.191,-91.797,-34.180,-29.297,-51.758,0.000
1700204448.195,20.996,-27.832,-25.879,27.832,0.000
1700204448.199,20.020,-33.691,-32.715,-18.066,0.000
1700204448.203,-89.844,-34.668,-31.738,-103.516,0.000
1700204448.207,-108.398,-33.691,-23.926,-75.195,0.000
1700204448.211,-0.488,-38.574,-23.926,25.879,0.000
1700204448.215,21.484,-37.598,-22.949,14.160,0.000
1700204448.219,-71.777,-35.156,-30.273,-80.566,0.000
1700204448.223,-139.160,-41.992,-37.109,-103.516,0.000
1700204448.226,-38.086,-43.457,-31.738,0.488,0.000
1700204448.230,31.250,-40.039,-31.250,23.926,0.000
1700204448.234,-48.828,-46.875,-34.180,-88.379,0.000
1700204448.238,-139.160,-41.504,-32.227,-148.926,0.000
1700204448.242,-64.941,-31.250,-31.250,-45.898,0.000
1700204448.246,38.086,-23.438,-31.250,8.301,0.000
1700204448.250,7.812,-25.391,-33.691,-62.012,0.000
1700204448.254,-107.422,-34.668,-34.180,-127.930,0.000
1700204448.258,-94.727,-31.738,-29.785,-67.871,0.000
1700204448.262,20.508,-32.227,-26.367,24.414,0.000
1700204448.265,32.227,-34.668,-25.879,-14.648,0.000
1700204448.269,-74.707,-29.785,-31.250,-102.051,0.000
1700204448.273,-109.863,-32.227,-31.250,-80.566,0.000
1700204448.277,0.000,-38.086,-30.762,14.648,0.000
1700204448.281,48.340,-32.227,-28.320,13.672,0.000
1700204448.285,-37.598,-33.203,-26.367,-77.637,0.000
1700204448.289,-122.559,-36.621,-39.551,-107.422,0.000
1700204448.293,-25.879,-30.762,-42.969,-4.395,0.000
1700204448.297,62.012,-31.250,-36.621,33.203,0.000
1700204448.301,-2.441,-33.203,-34.668,-42.969,0.000
1700204448.305,-127.441,-27.832,-41.992,-113.281,0.000
1700204448.308,-75.195,-26.855,-38.574,-33.691,0.000
1700204448.312,43.945,-32.715,-30.273,39.062,0.000
1700204448.316,15.625,-31.738,-35.156,-27.832,0.000
1700204448.320,-105.469,-27.832,-40.039,-116.699,0.000
1700204448.324,-97.656,-35.156,-38.086,-67.383,0.000
1700204448.328,15.137,-37.109,-34.668,29.297,0.000
1700204448.332,24.414,-40.527,-34.180,-2.930,0.000
1700204448.336,-76.172,-45.410,-43.457,-89.844,0.000
1700204448.340,-115.723,-41.016,-41.992,-81.055,0.000
1700204448.344,-3.418,-36.133,-35.645,22.949,0.000
1700204448.347,53.223,-34.180,-33.691,23.926,0.000
1700204448.351,-31.738,-37.598,-29.785,-67.383,0.000
1700204448.355,-124.023,-38.574,-25.879,-104.492,0.000
1700204448.359,-31.250,-33.691,-27.344,-6.836,0.000
1700204448.363,59.082,-32.715,-35.645,40.527,0.000
1700204448.367,2.930,-35.645,-41.992,-30.273,0.000
1700204448.371,-106.445,-39.551,-34.668,-92.773,0.000
1700204448.375,-68.848,-40.527,-26.367,-16.602,0.000
1700204448.379,39.062,-39.551,-30.273,63.477,0.000
1700204448.383,24.902,-39.551,-31.738,-1.465,0.000
1700204448.387,-81.543,-38.574,-31.738,-88.379,0.000
1700204448.390,-83.984,-37.598,-37.109,-46.875,0.000
1700204448.394,24.902,-36.621,-35.645,34.668,0.000
1700204448.398,49.805,-36.621,-32.715,-1.953,0.000
1700204448.402,-43.945,-34.180,-32.715,-96.191,0.000
1700204448.406,-110.840,-32.715,-39.062,-97.656,0.000
1700204448.410,-11.719,-33.691,-35.645,22.949,0.000
1700204448.414,52.734,-30.273,-30.762,47.852,0.000
1700204448.418,-24.414,-33.691,-34.668,-47.852,0.000
1700204448.422,-128.906,-35.645,-36.133,-100.098,0.000
1700204448.426,-57.617,-31.250,-35.156,-3.418,0.000
1700204448.429,40.039,-26.855,-35.645,53.223,0.000
1700204448.433,3.906,-34.180,-35.156,-25.879,0.000
1700204448.437,-113.770,-38.574,-37.109,-110.352,0.000
1700204448.441,-86.426,-35.645,-45.898,-55.664,0.000
1700204448.445,33.203,-33.203,-40.039,12.695,0.000
1700204448.449,29.785,-35.156,-41.016,-44.922,0.000
1700204448.453,-82.031,-36.621,-41.504,-121.582,0.000
1700204448.457,-108.398,-35.156,-32.715,-81.543,0.000
1700204448.461,8.301,-29.297,-30.762,9.277,0.000
1700204448.465,47.852,-31.738,-32.227,-0.977,0.000
1700204448.469,-56.641,-38.574,-32.227,-80.078,0.000
1700204448.472,-130.371,-39.062,-30.273,-93.750,0.000
1700204448.476,-30.762,-36.133,-31.250,5.859,0.000
1700204448.480,42.969,-30.762,-29.785,37.598,0.000
1700204448.484,-20.020,-29.297,-33.691,-44.434,0.000
1700204448.488,-124.512,-35.156,-30.273,-101.562,0.000
1700204448.492,-57.129,-35.645,-24.414,-12.695,0.000
1700204448.496,44.922,-37.598,-27.832,33.691,0.000
1700204448.500,19.531,-41.504,-28.320,-34.668,0.000
1700204448.504,-92.773,-45.898,-24.902,-108.887,0.000
1700204448.508,-88.379,-48.340,-30.762,-56.641,0.000
1700204448.512,23.438,-40.039,-33.203,34.668,0.000
1700204448.515,30.762,-37.109,-36.133,-7.812,0.000
1700204448.519,-78.125,-41.992,-38.086,-100.098,0.000
1700204448.523,-117.188,-42.969,-35.156,-83.496,0.000
1700204448.527,-9.766,-44.434,-36.133,17.578,0.000
1700204448.531,30.762,-43.945,-35.645,10.254,0.000
1700204448.535,-59.570,-38.086,-31.250,-97.656,0.000
1700204448.539,-135.254,-38.086,-37.598,-128.418,0.000
1700204448.543,-37.109,-41.504,-41.504,-18.555,0.000
1700204448.547,47.363,-45.410,-37.598,10.254,0.000
1700204448.551,-11.230,-40.039,-41.504,-80.078,0.000
1700204448.554,-117.188,-33.203,-41.504,-136.719,0.000
1700204448.558,-64.941,-35.156,-34.180,-50.781,0.000
1700204448.562,32.715,-35.156,-33.691,10.742,0.000
1700204448.566,8.789,-31.250,-33.203,-47.363,0.000
1700204448.570,-101.074,-29.297,-33.691,-112.305,0.000
1700204448.574,-101.562,-31.738,-34.180,-50.781,0.000
1700204448.578,20.020,-31.738,-31.738,43.457,0.000
1700204448.582,40.527,-31.250,-27.344,4.883,0.000
1700204448.586,-74.219,-30.762,-28.320,-90.332,0.000
1700204448.590,-121.582,-28.809,-32.715,-87.891,0.000
1700204448.594,-9.277,-35.645,-33.203,20.996,0.000
1700204448.597,44.922,-33.691,-38.574,26.855,0.000
1700204448.601,-32.715,-31.250,-36.133,-62.012,0.000
1700204448.605,-111.328,-33.691,-29.785,-73.730,0.000
1700204448.609,-33.691,-36.133,-26.367,7.812,0.000
1700204448.613,47.363,-38.086,-21.973,33.691,0.000
1700204448.617,-2.441,-38.086,-29.785,-36.621,0.000
1700204448.621,-119.629,-38.086,-40.527,-99.609,0.000
1700204448.625,-78.613,-34.668,-39.062,-36.621,0.000
1700204448.629,28.809,-28.320,-32.227,23.438,0.000
1700204448.633,15.625,-27.344,-38.574,-42.969,0.000
1700204448.636,-85.449,-29.297,-40.039,-124.023,0.000
1700204448.640,-92.285,-22.949,-27.344,-81.055,0.000
1700204448.644,15.625,-22.949,-20.020,14.648,0.000
1700204448.648,47.852,-28.320,-28.320,-1.465,0.000
1700204448.652,-45.898,-27.832,-37.109,-88.379,0.000
1700204448.656,-108.887,-29.785,-32.227,-95.215,0.000
1700204448.660,-7.812,-33.203,-28.320,12.207,0.000
1700204448.664,51.758,-30.273,-33.691,31.738,0.000
1700204448.668,-21.973,-30.762,-38.086,-68.848,0.000
1700204448.672,-127.441,-35.645,-41.992,-128.418,0.000
1700204448.676,-54.688,-31.250,-36.621,-28.320,0.000
1700204448.679,47.852,-24.414,-28.809,38.574,0.000
1700204448.683,10.742,-27.832,-29.297,-32.227,0.000
1700204448.687,-94.238,-29.297,-27.344,-105.469,0.000
1700204448.691,-68.848,-25.879,-27.832,-40.527,0.000
1700204448.695,41.016,-24.902,-31.250,37.109,0.000
1700204448.699,43.945,-28.320,-37.109,-5.859,0.000
1700204448.703,-65.918,-31.738,-37.598,-83.984,0.000
1700204448.707,-99.609,-32.715,-35.156,-61.035,0.000
1700204448.711,13.672,-27.832,-29.785,33.203,0.000
1700204448.715,56.152,-22.949,-28.809,11.719,0.000
1700204448.719,-36.621,-31.250,-39.551,-83.496,0.000
1700204448.722,-113.281,-34.668,-36.133,-100.586,0.000
1700204448.726,-16.602,-29.297,-34.180,8.301,0.000
1700204448.730,61.523,-28.809,-32.227,32.227,0.000
1700204448.734,-0.977,-31.738,-36.621,-65.918,0.000
1700204448.738,-108.887,-32.715,-35.156,-121.582,0.000
1700204448.742,-45.410,-30.762,-27.344,-26.367,0.000
1700204448.746,54.688,-27.832,-26.367,42.480,0.000
1700204448.750,15.137,-35.156,-28.320,-21.484,0.000
1700204448.754,-96.680,-38.086,-33.203,-93.262,0.000
1700204448.758,-84.961,-33.203,-30.762,-36.621,0.000
1700204448.761,28.809,-25.391,-29.785,45.410,0.000
1700204448.765,42.480,-24.902,-31.250,7.324,0.000
1700204448.769,-68.848,-34.180,-36.133,-82.031,0.000
1700204448.773,-106.445,-38.086,-35.156,-72.754,0.000
1700204448.777,3.906,-34.180,-30.273,38.086,0.000
1700204448.781,45.410,-31.738,-29.785,35.156,0.000
1700204448.785,-46.875,-36.133,-35.645,-66.406,0.000
1700204448.789,-132.324,-36.621,-31.250,-94.238,0.000
1700204448.793,-42.480,-36.133,-30.762,-5.859,0.000
1700204448.797,45.410,-41.016,-36.621,9.277,0.000
1700204448.801,-10.254,-37.598,-35.645,-68.359,0.000
1700204448.804,-120.117,-35.645,-36.621,-137.695,0.000
1700204448.808,-71.289,-38.086,-36.621,-70.801,0.000
1700204448.812,42.969,-30.273,-30.762,8.301,0.000
1700204448.816,24.414,-26.855,-33.691,-49.316,0.000
1700204448.820,-84.961,-30.762,-39.551,-126.953,0.000
1700204448.824,-83.496,-40.527,-34.668,-76.660,0.000
1700204448.828,18.066,-48.340,-31.250,15.137,0.000
1700204448.832,30.762,-44.434,-30.762,-11.719,0.000
1700204448.836,-65.430,-37.598,-28.320,-83.496,0.000
1700204448.840,-105.469,-38.086,-28.320,-73.730,0.000
1700204448.843,-1.465,-37.598,-23.926,12.207,0.000
1700204448.847,56.152,-33.203,-24.902,10.254,0.000
1700204448.851,-17.578,-30.273,-29.297,-77.148,0.000
1700204448.855,-116.211,-30.273,-27.344,-120.117,0.000
1700204448.859,-35.156,-39.062,-26.367,-8.301,0.000
1700204448.863,56.641,-37.598,-28.320,40.039,0.000
1700204448.867,9.277,-28.320,-30.762,-50.781,0.000
1700204448.871,-98.145,-27.832,-32.227,-113.281,0.000
1700204448.875,-64.941,-26.367,-28.809,-41.992,0.000
1700204448.879,41.016,-22.949,-24.414,34.668,0.000
1700204448.883,36.621,-28.320,-33.203,-17.090,0.000
1700204448.886,-75.684,-34.180,-38.086,-103.027,0.000
1700204448.890,-100.098,-25.879,-31.738,-62.012,0.000
1700204448.894,14.160,-16.113,-28.320,36.133,0.000
1700204448.898,47.852,-23.926,-31.250,13.672,0.000
1700204448.902,-60.547,-38.574,-40.527,-71.777,0.000
1700204448.906,-136.230,-39.062,-35.645,-85.449,0.000
1700204448.910,-33.203,-32.227,-29.297,16.602,0.000
1700204448.914,40.039,-32.227,-31.738,32.227,0.000
1700204448.918,-22.461,-31.738,-27.832,-58.105,0.000
1700204448.922,-131.348,-29.785,-31.738,-101.074,0.000
1700204448.926,-66.895,-28.320,-28.320,-16.602,0.000
1700204448.929,35.156,-23.438,-27.344,27.832,0.000
1700204448.933,-3.906,-29.297,-35.645,-49.805,0.000
1700204448.937,-108.887,-38.086,-33.203,-119.141,0.000
1700204448.941,-83.008,-27.832,-29.297,-55.664,0.000
1700204448.945,31.738,-25.391,-32.227,34.180,0.000
1700204448.949,33.203,-36.133,-36.621,0.000,0.000
1700204448.953,-85.449,-43.457,-35.156,-89.355,0.000
1700204448.957,-118.164,-41.504,-34.668,-72.754,0.000
1700204448.961,6.348,-36.621,-34.668,33.203,0.000
1700204448.965,53.711,-33.203,-30.762,22.949,0.000
1700204448.968,-40.039,-28.809,-34.668,-80.566,0.000
1700204448.972,-118.652,-28.809,-34.180,-101.562,0.000
1700204448.976,-26.367,-26.367,-30.273,-4.395,0.000
1700204448.980,45.898,-28.809,-36.621,14.648,0.000
1700204448.984,-16.602,-32.715,-41.504,-72.266,0.000
1700204448.988,-122.070,-32.227,-40.527,-120.117,0.000
1700204448.992,-66.895,-30.273,-38.086,-20.508,0.000
1700204448.996,34.180,-27.344,-40.527,44.434,0.000
1700204449.000,11.719,-27.344,-43.457,-30.762,0.000
1700204449.004,-91.797,-31.738,-36.621,-107.422,0.000
1700204449.008,-80.078,-31.738,-29.785,-56.152,0.000
1700204449.011,25.391,-23.926,-36.621,20.508,0.000
1700204449.015,34.180,-20.508,-37.109,-22.949,0.000
1700204449.019,-69.824,-27.832,-36.133,-117.188,0.000
1700204449.023,-115.723,-31.738,-37.598,-106.445,0.000
1700204449.027,-1.465,-30.273,-31.738,3.418,0.000
1700204449.031,47.363,-27.344,-28.809,3.418,0.000
1700204449.035,-49.316,-28.809,-35.156,-89.844,0.000
1700204449.039,-137.207,-39.062,-33.691,-115.723,0.000
1700204449.043,-41.992,-37.598,-27.344,-11.230,0.000
1700204449.047,41.992,-33.691,-25.391,28.809,0.000
1700204449.050,-11.230,-36.621,-26.855,-47.852,0.000
1700204449.054,-125.000,-40.527,-26.855,-117.188,0.000
1700204449.058,-78.613,-38.086,-30.762,-36.621,0.000
1700204449.062,37.109,-41.992,-32.715,43.457,0.000
1700204449.066,21.484,-40.527,-36.133,-14.648,0.000
1700204449.070,-94.727,-30.762,-32.715,-97.656,0.000
1700204449.074,-97.656,-29.785,-25.879,-55.176,0.000
1700204449.078,22.461,-31.738,-32.715,33.203,0.000
1700204449.082,41.992,-28.320,-40.039,4.883,0.000
1700204449.086,-59.082,-24.902,-41.504,-80.078,0.000
1700204449.090,-111.328,-29.297,-38.086,-84.473,0.000
1700204449.093,-4.883,-29.785,-32.715,23.926,0.000
1700204449.097,56.641,-27.832,-33.203,43.945,0.000
1700204449.101,-22.949,-32.227,-32.715,-48.340,0.000
1700204449.105,-115.234,-30.273,-29.785,-91.797,0.000
1700204449.109,-41.504,-29.297,-26.855,-14.648,0.000
1700204449.113,34.180,-29.785,-24.902,14.160,0.000
1700204449.117,-7.324,-30.762,-27.832,-56.641,0.000
1700204449.121,-106.445,-35.645,-30.273,-120.117,0.000
1700204449.125,-71.777,-35.645,-30.762,-46.387,0.000
1700204449.129,43.945,-30.273,-22.461,40.527,0.000
1700204449.133,32.227,-33.691,-27.344,-9.766,0.000
1700204449.136,-83.008,-36.621,-34.668,-102.539,0.000
1700204449.140,-101.562,-34.668,-25.879,-75.195,0.000
1700204449.144,12.207,-37.109,-21.484,29.297,0.000
1700204449.148,44.922,-36.621,-23.438,16.602,0.000
1700204449.152,-46.387,-36.621,-29.785,-77.637,0.000
1700204449.156,-110.352,-41.504,-29.297,-86.914,0.000
1700204449.160,-17.578,-39.551,-22.461,18.555,0.000
1700204449.164,54.688,-31.250,-25.879,34.180,0.000
1700204449.168,-6.836,-32.227,-28.809,-48.340,0.000
1700204449.172,-107.422,-38.086,-31.250,-93.262,0.000
1700204449.175,-38.574,-37.598,-23.926,-2.441,0.000
1700204449.179,61.035,-31.738,-16.602,41.992,0.000
1700204449.183,20.020,-34.180,-28.320,-41.504,0.000
1700204449.187,-89.844,-38.086,-35.156,-110.352,0.000
1700204449.191,-75.684,-33.691,-29.297,-47.852,0.000
1700204449.195,30.762,-31.738,-29.785,23.926,0.000
1700204449.199,36.133,-31.738,-34.180,-31.738,0.000
1700204449.203,-76.172,-32.715,-37.598,-134.277,0.000
1700204449.207,-120.117,-38.574,-35.156,-126.953,0.000
1700204449.211,-7.812,-36.621,-25.879,-24.902,0.000
1700204449.215,32.715,-37.598,-30.273,-31.250,0.000
1700204449.218,-53.711,-39.062,-33.203,-109.863,0.000
1700204449.222,-121.582,-29.297,-30.273,-122.070,0.000
1700204449.226,-31.250,-23.438,-28.320,-25.879,0.000
1700204449.230,48.828,-24.414,-28.809,0.488,0.000
1700204449.234,-14.648,-30.762,-36.133,-82.031,0.000
1700204449.238,-131.348,-33.691,-40.039,-141.602,0.000
1700204449.242,-71.289,-32.227,-32.227,-54.199,0.000
1700204449.246,40.039,-34.180,-30.762,18.555,0.000
1700204449.250,15.137,-31.250,-35.645,-41.992,0.000
1700204449.254,-102.539,-29.785,-40.527,-117.676,0.000
1700204449.257,-95.703,-33.691,-39.062,-60.059,0.000
1700204449.261,21.973,-31.250,-28.809,29.785,0.000
1700204449.265,40.039,-31.250,-26.367,-7.812,0.000
1700204449.269,-60.547,-28.809,-40.039,-102.539,0.000
1700204449.273,-106.445,-24.902,-43.457,-90.820,0.000
1700204449.277,-1.465,-31.738,-34.180,20.996,0.000
1700204449.281,52.734,-36.133,-27.832,25.879,0.000
1700204449.285,-26.367,-30.762,-32.227,-67.871,0.000
1700204449.289,-114.258,-26.367,-39.551,-101.074,0.000
1700204449.293,-30.273,-30.273,-35.645,-10.254,0.000
1700204449.297,55.176,-32.715,-28.320,18.066,0.000
1700204449.300,4.883,-24.902,-32.715,-62.012,0.000
1700204449.304,-108.887,-25.879,-36.133,-127.930,0.000
1700204449.308,-65.918,-29.785,-31.738,-49.805,0.000
1700204449.312,39.551,-31.738,-31.738,17.090,0.000
1700204449.316,25.391,-33.203,-32.227,-36.133,0.000
1700204449.320,-83.008,-29.785,-24.414,-104.980,0.000
1700204449.324,-88.867,-31.250,-26.367,-60.059,0.000
1700204449.328,26.855,-32.715,-30.273,35.156,0.000
1700204449.332,42.969,-29.785,-31.738,10.742,0.000
1700204449.336,-59.570,-32.227,-31.738,-79.590,0.000
1700204449.340,-119.629,-35.156,-37.109,-89.844,0.000
1700204449.343,-18.555,-31.250,-40.527,8.301,0.000
1700204449.347,39.062,-31.738,-32.715,16.113,0.000
1700204449.351,-40.039,-34.668,-31.738,-77.148,0.000
1700204449.355,-128.906,-35.645,-30.273,-112.305,0.000
1700204449.359,-50.781,-28.320,-23.926,-17.578,0.000
1700204449.363,41.992,-32.715,-21.973,27.832,0.000
1700204449.367,-6.348,-44.434,-27.344,-44.434,0.000
1700204449.371,-117.188,-33.203,-39.551,-113.281,0.000
1700204449.375,-81.055,-28.320,-33.203,-50.293,0.000
1700204449.379,33.203,-31.738,-25.391,32.715,0.000
1700204449.382,31.250,-31.250,-33.691,-13.672,0.000
1700204449.386,-81.543,-31.250,-32.715,-96.680,0.000
1700204449.390,-110.352,-28.320,-29.297,-69.336,0.000
1700204449.394,-1.465,-26.367,-31.250,21.973,0.000
1700204449.398,30.762,-33.203,-28.809,-0.488,0.000
1700204449.402,-63.477,-39.551,-27.832,-93.262,0.000
1700204449.406,-132.812,-33.203,-36.133,-112.793,0.000
1700204449.410,-34.668,-28.809,-30.762,-6.348,0.000
1700204449.414,33.691,-33.691,-22.949,27.344,0.000
1700204449.418,-31.738,-35.645,-25.391,-60.547,0.000
1700204449.422,-131.836,-32.715,-25.879,-116.699,0.000
1700204449.425,-63.477,-31.250,-23.926,-28.809,0.000
1700204449.429,40.039,-26.855,-29.785,26.855,0.000
1700204449.433,12.207,-26.855,-30.273,-38.086,0.000
1700204449.437,-93.262,-31.250,-32.715,-108.398,0.000
1700204449.441,-75.195,-30.762,-35.645,-48.828,0.000
1700204449.445,36.621,-29.297,-30.273,41.504,0.000
1700204449.449,40.039,-34.180,-26.855,1.953,0.000
1700204449.453,-65.430,-31.738,-30.273,-90.820,0.000
1700204449.457,-101.562,-24.414,-29.785,-67.383,0.000
1700204449.461,6.836,-24.902,-31.738,56.152,0.000
1700204449.464,48.828,-28.809,-29.297,50.781,0.000
1700204449.468,-41.504,-28.320,-27.832,-57.617,0.000
1700204449.472,-123.535,-22.949,-32.227,-87.402,0.000
1700204449.476,-23.926,-25.391,-28.320,17.090,0.000
1700204449.480,51.758,-31.738,-28.809,38.574,0.000
1700204449.484,-16.602,-31.738,-32.227,-49.316,0.000
1700204449.488,-117.188,-36.133,-30.273,-101.562,0.000
1700204449.492,-63.477,-37.109,-26.855,-21.484,0.000
1700204449.496,39.551,-30.762,-28.320,36.621,0.000
1700204449.500,20.508,-33.203,-32.715,-29.297,0.000
1700204449.504,-100.586,-35.156,-35.156,-107.910,0.000
1700204449.507,-96.191,-34.180,-33.203,-49.805,0.000
1700204449.511,25.391,-34.180,-27.832,44.922,0.000
1700204449.515,36.133,-34.180,-27.344,5.859,0.000
1700204449.519,-63.477,-37.109,-32.715,-76.172,0.000
1700204449.523,-108.887,-36.133,-31.250,-73.730,0.000
1700204449.527,2.441,-26.855,-26.855,15.137,0.000
1700204449.531,59.570,-30.762,-36.621,16.113,0.000
1700204449.535,-29.785,-33.691,-37.598,-70.312,0.000
1700204449.539,-116.699,-30.762,-39.062,-105.957,0.000
1700204449.543,-38.086,-35.156,-40.527,-7.324,0.000
1700204449.547,39.062,-37.598,-35.645,37.109,0.000
1700204449.550,-11.230,-38.574,-37.109,-41.016,0.000
1700204449.554,-122.559,-36.621,-35.156,-102.051,0.000
1700204449.558,-78.613,-25.879,-36.621,-16.113,0.000
1700204449.562,33.203,-24.414,-34.180,58.105,0.000
1700204449.566,21.973,-27.832,-28.809,-2.930,0.000
1700204449.570,-89.844,-25.879,-31.250,-86.914,0.000
1700204449.574,-104.004,-30.762,-34.180,-51.758,0.000
1700204449.578,10.742,-30.273,-28.320,43.457,0.000
1700204449.582,33.691,-30.762,-29.297,18.555,0.000
1700204449.586,-65.430,-32.715,-41.992,-73.730,0.000
1700204449.589,-114.746,-29.785,-41.504,-86.426,0.000
1700204449.593,-12.695,-31.738,-33.203,16.113,0.000
1700204449.597,38.574,-33.203,-29.297,32.715,0.000
1700204449.601,-37.598,-38.086,-30.273,-67.383,0.000
1700204449.605,-131.348,-37.598,-33.203,-115.723,0.000
1700204449.609,-55.664,-33.203,-34.180,-10.254,0.000
1700204449.613,41.992,-29.297,-36.133,33.203,0.000
1700204449.617,5.371,-31.250,-33.203,-36.621,0.000
1700204449.621,-104.980,-34.180,-34.180,-95.215,0.000
1700204449.625,-72.266,-28.320,-34.668,-30.273,0.000
1700204449.629,40.527,-28.320,-30.273,49.805,0.000
1700204449.632,38.574,-27.832,-25.391,0.488,0.000
1700204449.636,-70.801,-29.785,-30.273,-92.285,0.000
1700204449.640,-89.844,-36.133,-37.598,-70.312,0.000
1700204449.644,25.879,-33.203,-29.785,29.785,0.000
1700204449.648,55.176,-32.227,-27.344,15.137,0.000
1700204449.652,-41.992,-34.668,-36.621,-81.055,0.000
1700204449.656,-111.328,-41.504,-29.297,-88.867,0.000
1700204449.660,-9.277,-39.062,-16.602,18.555,0.000
1700204449.664,62.500,-38.574,-20.996,32.227,0.000
1700204449.668,-11.230,-35.645,-27.832,-62.500,0.000
1700204449.671,-115.723,-30.273,-27.832,-106.934,0.000
1700204449.675,-46.387,-36.621,-25.879,-10.254,0.000
1700204449.679,55.664,-35.645,-23.926,50.293,0.000
1700204449.683,22.949,-32.715,-27.344,-22.949,0.000
1700204449.687,-91.797,-36.621,-35.156,-100.586,0.000
1700204449.691,-80.566,-36.621,-31.738,-44.434,0.000
1700204449.695,31.738,-33.203,-21.484,39.062,0.000
1700204449.699,37.598,-34.180,-32.715,1.953,0.000
1700204449.703,-69.336,-32.227,-37.598,-96.191,0.000
1700204449.707,-104.492,-36.133,-31.250,-91.309,0.000
1700204449.711,2.930,-40.527,-31.738,13.184,0.000
1700204449.714,47.363,-38.574,-30.762,14.160,0.000
1700204449.718,-36.621,-35.156,-28.320,-73.242,0.000
1700204449.722,-117.676,-32.227,-29.297,-97.656,0.000
1700204449.726,-30.273,-36.621,-28.809,7.324,0.000
1700204449.730,55.664,-34.180,-28.809,41.504,0.000
1700204449.734,-2.930,-26.367,-32.715,-51.758,0.000
1700204449.738,-113.770,-29.297,-31.250,-110.840,0.000
1700204449.742,-62.012,-34.180,-35.156,-30.762,0.000
1700204449.746,41.016,-37.598,-39.551,32.227,0.000
1700204449.750,12.695,-37.598,-36.133,-40.527,0.000
1700204449.754,-94.727,-35.645,-35.156,-127.441,0.000
1700204449.757,-90.820,-26.855,-32.715,-70.312,0.000
1700204449.761,22.949,-23.926,-35.645,28.809,0.000
1700204449.765,42.969,-24.902,-34.668,-3.418,0.000
1700204449.769,-58.105,-26.855,-27.344,-93.262,0.000
1700204449.773,-109.375,-33.691,-27.344,-83.984,0.000
1700204449.777,-4.883,-36.133,-26.367,25.391,0.000
1700204449.781,38.574,-36.133,-24.414,20.508,0.000
1700204449.785,-49.316,-41.504,-25.391,-82.520,0.000
1700204449.789,-139.648,-43.457,-30.273,-123.047,0.000
1700204449.793,-51.270,-38.086,-30.273,-25.879,0.000
1700204449.796,43.457,-32.227,-23.438,13.672,0.000
1700204449.800,-0.977,-28.809,-23.438,-60.547,0.000
1700204449.804,-104.980,-33.203,-31.250,-113.281,0.000
1700204449.808,-61.035,-39.551,-31.250,-40.527,0.000
1700204449.812,52.246,-34.668,-23.926,34.668,0.000
1700204449.816,42.480,-28.320,-28.320,-20.020,0.000
1700204449.820,-77.637,-32.227,-31.250,-103.027,0.000
1700204449.824,-91.797,-35.645,-22.461,-55.664,0.000
1700204449.828,24.902,-38.086,-23.438,41.992,0.000
1700204449.832,44.434,-38.574,-27.832,5.859,0.000
1700204449.836,-55.176,-36.621,-30.273,-83.984,0.000
1700204449.839,-122.070,-43.945,-22.461,-87.402,0.000
1700204449.843,-22.949,-45.410,-22.461,15.137,0.000
1700204449.847,44.434,-36.133,-29.785,25.391,0.000
1700204449.851,-32.715,-36.621,-26.855,-67.871,0.000
1700204449.855,-128.418,-32.715,-24.902,-105.957,0.000
1700204449.859,-52.734,-29.297,-27.344,-10.742,0.000
